162,"{""last"":236868,""bid"":236868,""ask"":237414,""high"":305555,""low"":203000,""volume"":""35443.34466249"",""timestamp"":1495869075}",2.01705E+13
163,"{""last"":236728,""bid"":236728,""ask"":236729,""high"":305555,""low"":203000,""volume"":""35445.15282382"",""timestamp"":1495869085}",2.01705E+13
164,"{""last"":236043,""bid"":235821,""ask"":236024,""high"":305555,""low"":203000,""volume"":""35455.2857025"",""timestamp"":1495869095}",2.01705E+13
165,"{""last"":235023,""bid"":235004,""ask"":235023,""high"":305555,""low"":203000,""volume"":""35464.25666832"",""timestamp"":1495869105}",2.01705E+13
166,"{""last"":235213,""bid"":235014,""ask"":235385,""high"":305555,""low"":203000,""volume"":""35469.292159"",""timestamp"":1495869125}",2.01705E+13
167,"{""last"":235927,""bid"":235927,""ask"":235999,""high"":305555,""low"":203000,""volume"":""35467.03409375"",""timestamp"":1495869137}",2.01705E+13
168,"{""last"":235999,""bid"":235590,""ask"":235880,""high"":305555,""low"":203000,""volume"":""35473.55590519"",""timestamp"":1495869145}",2.01705E+13
169,"{""last"":235215,""bid"":235225,""ask"":236395,""high"":305555,""low"":203000,""volume"":""35481.75195848"",""timestamp"":1495869155}",2.01705E+13
170,"{""last"":236072,""bid"":236072,""ask"":236417,""high"":305555,""low"":203000,""volume"":""35491.91698415"",""timestamp"":1495869175}",2.01705E+13
171,"{""last"":236290,""bid"":236041,""ask"":236290,""high"":305555,""low"":203000,""volume"":""35497.01228015"",""timestamp"":1495869185}",2.01705E+13
172,"{""last"":236002,""bid"":236012,""ask"":236250,""high"":305555,""low"":203000,""volume"":""35496.72383909"",""timestamp"":1495869196}",2.01705E+13
173,"{""last"":236025,""bid"":236025,""ask"":236402,""high"":305555,""low"":203000,""volume"":""35501.26057264"",""timestamp"":1495869215}",2.01705E+13
174,"{""last"":236024,""bid"":236041,""ask"":236110,""high"":305555,""low"":203000,""volume"":""35501.94894277"",""timestamp"":1495869225}",2.01705E+13
175,"{""last"":236024,""bid"":236034,""ask"":236248,""high"":305555,""low"":203000,""volume"":""35505.35666789"",""timestamp"":1495869235}",2.01705E+13
176,"{""last"":236022,""bid"":236022,""ask"":236034,""high"":305555,""low"":203000,""volume"":""35506.28456766"",""timestamp"":1495869246}",2.01705E+13
177,"{""last"":236180,""bid"":236000,""ask"":236180,""high"":305555,""low"":203000,""volume"":""35505.30002328"",""timestamp"":1495869265}",2.01705E+13
178,"{""last"":235902,""bid"":235198,""ask"":235894,""high"":305555,""low"":203000,""volume"":""35509.63345539"",""timestamp"":1495869275}",2.01705E+13
179,"{""last"":235902,""bid"":235198,""ask"":235894,""high"":305555,""low"":203000,""volume"":""35509.63345539"",""timestamp"":1495869275}",2.01705E+13
180,"{""last"":235136,""bid"":235074,""ask"":235106,""high"":305555,""low"":203000,""volume"":""35511.68016155"",""timestamp"":1495869295}",2.01705E+13
181,"{""last"":235599,""bid"":235009,""ask"":235579,""high"":305555,""low"":203000,""volume"":""35514.97806854"",""timestamp"":1495869306}",2.01705E+13
182,"{""last"":235800,""bid"":235016,""ask"":235665,""high"":305555,""low"":203000,""volume"":""35518.14782609"",""timestamp"":1495869328}",2.01705E+13
183,"{""last"":235021,""bid"":235042,""ask"":235206,""high"":305555,""low"":203000,""volume"":""35517.50617472"",""timestamp"":1495869337}",2.01705E+13
184,"{""last"":235800,""bid"":235314,""ask"":235800,""high"":305555,""low"":203000,""volume"":""35515.94070101"",""timestamp"":1495869347}",2.01705E+13
